Street Nam,Number of,pm_tot,site_id,_Date,season,geometry,stv_mi,stv_ann,class_type,speed_type,swlk_cov,crossing_class,crossing_island,bus_stops,isect_dens,hh,zch,pop_dens,med_inc,job_dens,dist_CBD,Commercial Area,Retail Area,Park Area,swlk_len,sig_int,sig_dens,tstop_dens,walk_comm,holdout,stv_mi_em,swlk_len_em,bus_stops_em,sig_int_em,sig_dens_em,isect_dens_em,hh_em,zch_em,med_inc_em,pop_dens_em,walk_comm_em,job_dens_em,Commercial Area_em,Retail Area_em,Park Area_em,transit_stops_em,stv_mi_qm,swlk_len_qm,bus_stops_qm,sig_int_qm,sig_dens_qm,isect_dens_qm,hh_qm,zch_qm,med_inc_qm,pop_dens_qm,walk_comm_qm,job_dens_qm,Commercial Area_qm,Retail Area_qm,Park Area_qm,transit_stops_qm,stv_mi_hm,swlk_len_hm,bus_stops_hm,sig_int_hm,sig_dens_hm,isect_dens_hm,hh_hm,zch_hm,med_inc_hm,pop_dens_hm,walk_comm_hm,job_dens_hm,Commercial Area_hm,Retail Area_hm,Park Area_hm,transit_stops_hm
SW 4TH AVE - SW MADISON ST,4,374,75,08-31-2022,summer,POINT (7643778.527530063 681457.9240134481),57.70592236453926,3046.872700847673,pri-sec,20 mph-20 mph,1,signalized,0,1,887.3949616747566,3.343103160033618,2.319218289083151,5197.981577926683,35612,109201.80198422812,2028.428538312846,0,0,4148.327172200613,0.07557601827080478,1,887.3970330986189,887.3970330986189,0.671188604325126,0,2346.0167943364095,1.9763618334227668,11,21,427.8084870310147,427.8084870310147,302.63057217650805,150.72584322881164,70195.92701583159,9515.207669247924,66.61820723209104,117105.70145871992,272919.2217570962,0,120953.10680988774,11,16580.620397739207,7.390530585309204,28,67,341.2281979890236,412.52961249419275,1521.1996501090243,709.6238397268276,70514.629521665,11910.721032407904,334.5187653127595,113379.92223729537,739891.0918179874,231070.84275903343,423048.7248055566,29,86899.66974380304,20.901401203872705,62,195,248.28171122335672,317.0366466390555,7109.152790971172,3815.634121129868,52912.738672492735,14390.984368207864,1449.4927768234836,68124.96034069195,1320217.9443371803,445637.53043058864,1604048.527187684,79
SW 4TH AVE - SW MAIN ST,4,232,76,09-01-2022,fall,POINT (7643880.271428931 681695.0468604475),55.07025059312833,2907.7092313171756,pri-ter,20 mph-20 mph,0.98,signalized,0,0,887.3949616747566,3.343103160033618,2.319218289083151,5197.981577926683,35612,109201.80198422812,1773.704332339786,0,0,4631.306243368817,0.07432965197688433,1,887.3970330986189,0,0.671188604325126,0,2312.3171276413227,1.975688633093002,11,21,427.8084870310147,427.8084870310147,179.43168569063906,111.77318336516942,48179.65622527427,6127.516492488329,37.31724270154091,110945.82787179569,173271.40807346342,36027.18860284174,120953.10680988774,11,13733.496277843404,7.528207737375936,27,70,356.50707252584556,417.6225706731334,1266.556900424162,631.7851250226943,66527.16947609687,9922.191728246533,270.0173458015454,114651.1264842107,616081.6956969384,231070.84275903343,402036.0181750091,27,94084.67677179008,21.67957332208383,66,198,252.1014298575622,334.8620002653478,6890.506722587991,3813.5076468124353,50855.609332518594,13541.00443079312,1361.7150959949868,71769.9178123027,1366819.4578364098,415635.6485212829,1654815.2765977718,83
SW BERTHA CT - SW CAPITOL HWY,4,125,77,09-13-2022,fall,POINT (7638614.184495061 668056.7456152928),155.55418370696893,8213.260899727959,pri-ter,25 mph-30 mph,0.7,signalized,0,1,887.3949616747566,1.9852178499949469,0.19265244122138456,4247.507176991474,110082.35301859808,1535.382145330147,16357.217223172278,0,0,0,0.05316226376168512,2,1774.7940661972375,887.3970330986189,0.09365654705823474,0,1471.6608087458687,0.5449600203806798,4,3,61.11549814728781,305.5774907364391,100.2625298035668,10.532153157993609,100384.81112808986,4870.532406443758,4.418118877708521,1467.845740985022,242.87536832581335,40175.62875297234,0,4,5787.235593816087,1.7941028149918352,20,5,25.464790894703256,203.71832715762605,427.01705460758393,46.95541014083033,94669.38613446071,5238.287993077201,18.82457397061032,1444.055858892718,73434.30236106328,51489.02148766455,29149.67308443499,20,15695.8091610026,4.802114144073565,41,9,11.459155902616464,180.8000153523931,1754.9696868766905,172.41378572328787,98953.23914435228,5264.023592757273,82.76529711763723,1383.07951692426,73434.30236106328,51489.02148766455,296351.2800844894,41
SW TERWILLIGER BLVD - SW CAPITOL HWY,4,188,78,09-13-2022,fall,POINT (7641222.60948616 668761.0244433047),373.17642682140365,19703.715336170113,pri-sec,25 mph-30 mph,0.12,signalized,0,3,887.3949616747566,1.754519445899536,0.0830586076597679,3469.4874455014487,123383.25394967193,726.3791770469793,14863.734676288344,0,0,4865.541286406335,0.00921800121522763,1,887.3970330986189,2662.191099295857,0.17292097216094449,0,3643.64055477944,0.02510595837040003,5,1,20.371832715762604,101.85916357881302,67.87131707553091,3.79174024628218,132550.35726874322,3107.480330139404,7.679450139052101,679.8559740975589,0,0,241533.2040868727,5,10841.170403280928,0.02510595837040003,9,1,5.092958178940651,101.85916357881302,270.8839243536216,15.213631986561367,131566.15396830405,3092.201221131148,30.984647772940527,686.2942909204046,0,0,712778.8233461458,9,29128.701339081577,2.2860711541971157,30,3,3.819718634205488,129.8704335629866,1422.2044747339608,102.52555052182932,113970.51879692895,3943.3867753913823,153.04812886318166,1361.0013633424244,48544.92286447203,51489.02148766455,1596037.3077094106,30
SE MARTIN LUTHER KING JR BLVD - SE ANKENY ST,4,156,79,09-14-2022,fall,POINT (7648102.102010552 683901.5174277502),71.50909794990707,3775.680371755094,pri-pri,20 mph-30 mph,1.17,signalized,0,0,887.3949616747566,2.475193832384983,1.7140567459130875,3866.433384240997,0,14339.49733450145,3161.769001549718,5292.042749351494,0,0,0.08892091783628371,1,887.3970330986189,0,0.5144877782766534,0,2448.90064576352,1.8725389792497145,2,8,162.97466172610083,468.5521524625399,118.24810276163964,61.74489566880204,22480.43294399778,4155.618355741736,22.41108762177408,14576.11649603945,117137.81889934347,65960.35911927748,0,4,17515.86798114803,5.5652952500505535,4,20,101.85916357881302,336.13523981008296,489.4371586458615,213.27574697810627,33794.67606179948,4231.273900613469,87.16764238717909,14824.602410113985,300212.2214671778,204995.2415540495,42804.38785329426,8,96051.34600051666,19.53033527192899,19,72,91.67324722093171,318.3098861837907,2621.424465015695,1008.7226150043596,46540.538371443705,5295.821300580092,348.1619356037005,24055.26123463176,674027.1995570156,516965.86362958094,910470.1880982472,28
SW SUNSET BLVD - SW CAPITOL HWY,4,450,80,09-14-2022,fall,POINT (7639545.63450258 668268.0882029538),220.74930744155813,11655.563432914269,pri-ter,20 mph-25 mph,0.77,signalized,0,1,887.3949616747566,2.0006821938674273,0.1882070813780556,4270.64837075541,110643.31110530676,1473.4056000215778,15825.207339050188,0,396.61498957809386,0,0.05797134783136149,1,887.3970330986189,887.3970330986189,0.09457478136232314,1,2655.547781666384,0.406129685005072,4,2,40.74366543152521,101.85916357881302,84.16013433353031,7.290666468022558,114458.4470781136,4081.5609327164702,4.754433641540688,1335.3403949886583,48544.92286447203,51489.02148766455,17523.016073693303,4,6845.083304705946,1.3730166326340856,12,5,25.464790894703256,168.06761990504148,337.00432061885584,29.126039367776592,114324.48306310287,4072.6197176201777,19.85893513917408,1275.4193865051782,48544.92286447203,51489.02148766455,29165.52446491046,12,22394.605571294524,4.585516247422544,41,8,10.185916357881302,169.34085944977664,1494.8237707336586,130.74378233520872,111668.74309073368,4517.664247875627,86.07785968141658,1160.9261154361996,73434.30236106328,51489.02148766455,791830.5458281059,41
SE GRAND AVE - SE ANKENY ST,4,221,81,09-15-2022,fall,POINT (7648373.018589453 683892.9939038742),57.20335973989101,3020.3373942662456,tru-tru,20 mph-30 mph,1,signalized,0,0,887.3949616747566,2.475193832384983,1.7140567459130875,3866.433384240997,0,14339.49733450145,3426.3602531035535,7950.592806219442,0,0,0.07567633413073599,1,887.3970330986189,0,0.5144877782766534,0,2073.0669403732663,2.082939599355537,2,10,203.71832715762605,509.29581789406507,118.32521645708913,61.64936431768903,22631.903242032105,4157.756638807724,22.411087621774076,14577.960082326155,202233.32326322215,60971.43278873893,0,4,5801.516464940202,6.567989409239849,4,22,112.04507993669432,407.4366543152521,489.0073187620971,212.8231985928927,33853.93047155203,4228.886203718468,87.219022112104,14810.5027044754,285114.3465128493,220755.9322430161,0,8,84143.1113806262,20.07586302973401,21,68,86.58028904199107,324.6760839074665,2795.210613914086,1011.8569401749896,51002.60455488861,5571.953732761973,345.1709393907611,21998.771090252016,782363.9561528753,560754.1206745367,1037563.9916398118,30
NE 122ND AVE - NE BEECH ST,4,17,82,09-22-2022,fall,POINT (7680242.950355658 693012.6033793081),10.341962913427704,546.0556418289827,pri-res,20 mph-30 mph,0.74,unmarked,0,0,887.3949616747566,2.484747474104984,0.19324269452700957,5119.3058177875955,77573.41828876254,1006.5710241047308,36559.61512673197,0,0,0,0.05638536207411573,0,0,0,0.05965106919906221,1,112.76381614582724,0.5189184883014986,3,1,20.371832715762604,203.71832715762605,108.42984653158544,8.752090727235416,76855.66712866549,5109.864093478918,2.630821417591286,999.0371238582296,0,0,0,3,546.415718456333,1.5369884159155365,9,2,10.185916357881302,152.78874536821954,439.2889145681523,37.09305704698944,72664.12595437809,5151.924427607196,10.82587743989234,932.2393850757294,0,115744.20614559372,64609.5742248553,9,2537.8174975461607,5.752723787516238,28,4,5.092958178940651,126.0507149287811,1769.248240810151,144.4088880831367,69505.51643231533,5248.044896372674,43.08659326581053,887.533792171749,0,495925.18476277514,690482.446863125,28
SE 50TH AVE - SE POWELL BLVD,4,124,83,10-04-2022,fall,POINT (7660784.210093145 674551.9371579187),55.875596799459295,2950.2315110114505,pri-sec,25 mph-30 mph,1.11,signalized,0,1,887.3949616747566,4.3176714322804735,0.33664401382862186,8506.217993550146,98797.29567117251,2348.0937702190777,18014.318729778068,1962.2995967947136,3482.288387930591,0,0.08387637462302683,1,887.3970330986189,887.3970330986189,0.17131126754603693,1,933.713803831677,1.6364138592037527,8,5,101.85916357881302,488.9239851783025,186.06073577080025,15.31609490568876,96649.04180937025,8421.743690140847,7.477281277598266,2353.5370954917867,104574.33156248055,103560.77334590346,0,8,4159.380492285066,5.428149557722621,20,8,40.74366543152521,331.0422816311423,743.1510406850261,61.189737734002115,96566.8772373222,8398.595546626928,29.91380928792201,2341.913413360891,151438.5859722958,197200.32158768023,217585.7533854205,20,23780.87510624634,19.49603005612994,36,12,15.278874536821952,315.76340709432037,2993.65419470859,308.3424794550284,94942.29254871396,8369.180891897593,119.46890185301274,2006.848676312912,293743.722176705,493922.7614046731,944847.8545804257,36
SW 4TH AVE - SW COLLEGE ST,4,621,84,10-04-2022,fall,POINT (7642851.883339196 679190.0829409123),90.90646896745292,4799.861561481514,sec-sec,20 mph-20 mph,0.5,unmarked,0,0,887.3949616747566,13.083786781281374,4.652724186056768,28320.858155146187,88606.36400185945,23672.2580242671,4462.048845249331,0,7801.231277531402,0,0.0378901760389056,0,0,0,3.4497516468126044,0,2099.544198824194,1.1146050848710318,6,14,285.2056580206765,305.5774907364391,572.0728779628462,198.93247778193648,88863.41030616341,29023.806065020093,153.96600752149283,25167.35994308891,22558.889353093386,69572.94844404119,32174.110139397493,6,9309.371730125087,4.214947276458326,19,44,224.09015987338864,320.856365273261,1922.1386399868277,554.6995252652574,89908.0581949295,21255.10931363031,476.00042243265375,32744.849767685653,229018.603237153,123116.03982615996,239524.9780305167,23,60711.01537151112,14.222000359354055,50,115,146.42254764454373,324.6760839074665,5740.077716127762,2205.8981468443285,74320.67421748737,13236.613861619951,1401.8797583540452,29967.303797636563,1270941.1162138442,123116.03982615996,1803215.4638590985,63
SE 52ND AVE - SE FOSTER RD,4,188,85,10-05-2022,fall,POINT (7661362.511918548 673883.135231078),194.63127216350225,10276.531170232918,res-sec,20 mph-25 mph,1.08,signalized,0,1,1774.7899233495132,4.7553712001973905,0.09252016090765612,9480.590536776768,76675.35495564852,2606.1010589311704,18845.560548867048,0,5023.868040131529,0,0.08209080296674073,1,887.3970330986189,887.3970330986189,0.18825881697808897,0,1550.4343727531568,1.6261090667514169,7,3,61.11549814728781,407.4366543152521,206.5710682288771,4.124587772023397,76608.26546078765,9450.855122954315,8.19727795951126,2600.1736856924417,11833.107319858887,61174.242095141846,0,7,4678.622174944177,5.933657928107806,18,8,40.74366543152521,397.25073795737075,779.983278149697,42.0455632100586,85150.14794836639,8914.327703979588,31.64245702717909,2369.960153709038,110413.91637868012,255554.3650108998,0,18,19170.98896549892,20.57981980378657,47,13,16.552114081557114,323.40284436273134,3045.3091945737065,264.9029046171754,94126.58398312338,8603.604448803988,117.56349451152674,1779.2386027336076,279869.2062861884,306505.1088940203,786134.7996255624,47
SW 4TH AVE - SW HALL ST,3,346,86,10-05-2022,fall,POINT (7642994.62969493 679531.6982965257),75.65101070789373,3994.373365376789,sec-sec,20 mph-20 mph,0.99,signalized,0,1,887.3949616747566,12.026507268729231,4.622284363461339,25800.233780487066,84319.20167585796,85334.87590416116,4092.7971084488586,0,2660.7999883152493,0,0.05615306002035938,1,887.3970330986189,887.3970330986189,3.407420722478573,0,2024.0493180111723,1.1637121187096278,8,10,203.71832715762605,305.5774907364391,576.4351466625966,199.09782941315365,84245.48897770912,26338.87932818825,147.95895467167514,51508.22684963795,36882.06443790582,60241.13949741869,42952.603056610016,10,9482.013938371454,4.364492518271012,17,48,244.46199258915124,300.4845325574984,2163.5925241011187,686.2186254761577,85954.49084824281,23297.143719524225,565.7989498647783,45574.28544984893,411838.4203644732,123116.03982615996,361872.7643895453,24,65232.34084551426,15.399769183969177,55,136,173.16057808398213,336.13523981008296,6489.235589962069,2752.080529468393,68721.00666391055,14409.078278137613,1480.522823224297,34330.79684115292,1341416.905548011,130797.19763344912,1810619.47607486,70
SE 82ND AVE - SE FRANKLIN ST,4,130,87,10-06-2022,fall,POINT (7669160.878852423 674710.1380678854),12.811023467538584,676.4220390860371,pri-res,20 mph-30 mph,0.5,unmarked,0,0,887.3949616747566,3.9812580421092054,0.39398860728980273,9661.44372776225,86574.79029535742,3894.822878343933,25622.221999990168,0,10425.939152125044,0,0.03783952651759694,0,0,0,0.11016614485602812,0,154.07978783346465,0.6781235209654436,6,4,81.48733086305042,203.71832715762605,165.96559829948382,18.99641974304354,84204.75743045939,9168.25311730118,5.07248091779926,3838.301420079873,0,441377.26627988793,0,6,636.1633416601195,2.928150552216555,13,7,35.65070725258456,234.2760762312699,628.2465453590171,85.00384991736493,81387.80909374237,8590.995104216747,21.69044340217516,3687.14631042278,54802.087147548205,954255.182429694,0,13,4080.655234206367,11.395582549377153,29,16,20.371832715762604,202.4450876128909,2459.419904556104,332.2486263967643,79722.27316742178,8165.939522923347,88.95539586022534,2906.2548461006263,230250.7222315177,2802641.276216588,193170.5117323207,29
SW 4TH AVE - SW LINCOLN ST,5,151,88,10-12-2022,fall,POINT (7642798.588646114 678864.8912369794),148.96149462457404,7865.166916177509,sec-ter,20 mph-20 mph,0.71,signalized,0,0,1774.7899233495132,14.27836920580032,4.670203701750403,31001.528729527152,92768.7168215072,7328.927596342069,4777.547509223259,0,0,0,0.06677657830636585,2,1774.7940661972375,0,3.4760481318758245,0,2083.668016679728,0.8335091993090215,5,12,244.46199258915124,264.83382530491383,576.2793261749312,174.78625412577418,94823.75135803357,27129.72317453064,128.57355950990234,14522.847115163357,15641.915281840147,50688.952829962145,7265.379787479943,5,9819.524310663845,4.085699824234726,19,41,208.8112853365667,336.13523981008296,1712.7265236842202,451.7433175947125,93855.19416187836,18818.94855763812,385.5182543553203,25351.85324603279,164435.893727269,123116.03982615996,212986.41169720175,21,59370.64526657386,13.268081079703803,48,105,133.69015219719208,324.6760839074665,4951.556081577253,1664.4570251252633,80705.63703120772,11936.47398034929,1291.5520839042404,27014.86437786084,1212875.9896707314,123116.03982615996,1705716.7934158675,60
SW 4TH AVE - SW MARKET ST,4,314,89,10-13-2022,fall,POINT (7643390.276484385 680489.5916300706),78.61879420775156,4151.072334169283,pri-sec,20 mph-20 mph,1,signalized,0,0,887.3949616747566,15.965372243588604,5.905279686320033,22200.31880661304,86358.55559648917,116129.07277977206,3060.8928259906775,0,0,3184.692476761296,0.07572217068178612,1,887.3970330986189,0,3.717707174918559,0,1646.133545126891,1.589699474546771,8,15,305.5774907364391,366.69298888372685,692.9594869495068,255.76731675368865,85349.67815185401,22204.96521107278,161.1546975094422,114905.90832155554,241738.8328791631,0,77908.9237591416,11,13599.380331411285,6.199743609963891,28,54,275.0197416627951,331.0422816311423,2246.0128628701464,874.5711235216727,77507.87720132465,19650.78609894478,559.7419026883284,94476.79789214752,878336.730653884,37008.424818852065,426704.45528754016,35,78910.63360674084,18.53640393639509,59,174,221.54368078391832,327.2225629969368,7646.166890940766,3609.843274857627,61358.530202293885,16273.40837995422,1594.7942671090705,51519.2300080125,1230185.772407903,397121.54797339696,1520050.861876852,76
SE 33RD AVE - SE STARK ST,4,94,90,10-25-2022,fall,POINT (7655975.350141741 682628.6674195991),341.3393041908512,18022.715261276942,res-ter,20 mph-25 mph,1,signalized,0,0,887.3949616747566,8.651332432232355,1.4137517657996437,14799.269770121651,94044.3483657914,4953.268193228681,10990.655013153671,0,0,0,0.07567689736439902,1,887.3970330986189,0,0.8200769516329075,0,5309.538162709713,1.2866164725816045,0,1,20.371832715762604,264.83382530491383,381.26356813881114,62.766161653086165,93571.20382379503,14946.790992566308,35.9751190100741,5006.779843583715,0,0,94941.56559557543,0,18144.35451867263,4.70084528326415,3,3,15.278874536821952,269.9267834838545,1424.9850823958782,209.1724566708701,93298.04135127817,13985.745974805724,140.4389940046476,4394.372454844328,0,73191.55642363585,565790.6057551597,3,55484.97704439736,17.168950250560254,33,10,12.732395447351628,286.4788975654116,4704.79328441073,495.6389531034246,96516.59889519186,11987.360216107614,509.98044960775394,3619.532349461084,0,177626.60121491033,1586326.7534845464,33
SE 33RD AVE - SE POWELL BLVD,4,108,91,10-26-2022,fall,POINT (7655611.927259648 674427.3316265709),51.34984642118965,2711.2718910388135,pri-res,20 mph-30 mph,1,signalized,0,1,887.3949616747566,4.211035717216488,0.17195638580616784,8433.155513006855,108448.7912095988,3465.624431079757,13784.668860852757,0,9466.950650598346,0,0.07563614352339965,1,887.3970330986189,887.3970330986189,0.5669503746295176,0,518.6665003569312,0.8889686990494459,4,1,20.371832715762604,142.60282901033824,186.7546695270002,7.614612239976099,107283.34554141942,8584.977228548865,25.58465162527346,3441.2325753801633,96592.3478338263,129309.7398502981,0,4,2907.3101493082627,4.0202420038525455,6,2,10.185916357881302,183.34649444186343,817.0987493800023,40.45908798889419,101850.86214927092,9542.946592587548,104.18608813793904,3451.258703808664,101885.74515802752,442669.1754933689,0,6,18799.132427821773,18.602665696609957,33,13,16.552114081557114,247.00847167862156,3586.819084177835,342.2815362043576,93075.51733452582,10659.862273710056,382.4971855939137,3819.816713891365,639161.1419214626,735950.0152907998,565712.911194439,33
SE 45TH - SE HARNEY DR,3,17,92,01-18-2022,winter,POINT (7659295.353361602 661843.9581401887),118.22409778508244,6242.232363052352,sec-ter,25 mph-30 mph,1.02,unmarked,0,0,887.3949616747566,1.8720241341524533,0.05185864204003222,4004.9339356427945,88256.07140758808,785.0566623495064,25706.944513992057,0,0,0,0.05802997047110695,0,0,0,0.12321528875307948,0,1849.980475347358,0.3543085598055763,4,1,20.371832715762604,122.23099629457562,77.96867557174737,2.2660676269252713,101842.82153587427,4005.5802438987,4.383743949689595,1000.7402831332122,0,0,443981.4266275087,4,4729.141213009797,1.072039167539277,10,1,5.092958178940651,106.95212175775367,346.2441976882235,10.90885078234096,103881.43619438904,4528.622227780947,16.228581038585013,1208.455739924295,0,0,1045609.3950920686,10,14953.83677835564,5.792120139640855,15,1,1.2732395447351628,140.0563499208679,1527.3240895105484,48.160877296497915,104538.45901886244,4995.23997275985,62.002235237673126,1250.426830650282,0,0,1555324.6901107216,15
NE 122ND AVE - DRIVEWAYS,4,134,93,01-25-2022,winter,POINT (7679901.646664938 684029.212473106),6.646080072784946,350.91302784304514,pri-pri,30 mph-30 mph,0.5,unmarked,0,1,887.3949616747566,3.098536399519716,0.907773181696914,5884.223957375421,56072.77454560187,2724.601513452704,34906.966013268655,0,11484.157761084596,0,0.03784120234838466,0,0,887.3970330986189,0.10447881387583588,0,86.22046812135001,0.48230962123275406,3,1,20.371832715762604,122.23099629457562,135.53413821134245,38.22691098695264,56369.85728399884,6111.909584224694,4.522286274077642,2719.131079961179,0,720485.1474946995,0,3,375.1689966694762,1.913287096592724,12,4,20.371832715762604,178.25353626292278,560.9833480008624,135.4251547984838,57822.71887123668,7205.730499957452,17.85758655150353,2603.0270068545137,0,1620943.3472148424,0,12,2128.316600215793,7.947571711038308,29,12,15.278874536821952,189.71269216553924,2194.5386104796858,435.3166510441371,60289.07132850784,7538.590376617951,67.56778725596297,2419.8659494709605,1102114.048500853,1738351.5886578998,244589.40236736948,29
NE 33RD AVE - I-84 EB EXTO NE 33RD AVE,3,0,94,03-31-2022,spring,POINT (7656182.419385714 687836.1980141946),130.0055501970204,6864.293050402677,mot-sec,25 mph-55 mph,0.5,signalized,0,0,887.3949616747566,3.004295846371181,0.30424992976500154,6299.8480289500685,94499.84503419472,2837.63413777854,12070.47213023069,0,0,0,0.02861497841364736,1,887.3970330986189,0,0.9095207081409528,0,1117.3328494580878,0.9265183057450146,3,2,40.74366543152521,224.09015987338864,159.31352873056204,13.03865033267387,106753.44579705074,7062.506169333991,23.459363569021605,4383.645483528916,71264.19901907441,2378.282496069545,0,3,3737.227161390572,4.2549526118922785,12,8,40.74366543152521,254.64790894703253,600.3481002434222,46.684853077285254,105662.77207929095,6909.073025241509,80.37114041087936,4156.262432483716,516594.20431605977,563060.669802859,2277.2567062170865,12,28494.79997218999,19.92445236198865,34,23,29.284509528908742,277.56622075226545,2534.719199678154,246.13951098421967,104779.84094037428,7325.897788599103,302.9690374440514,5241.765992428935,988913.7518000838,1238135.5011745482,908334.0347935808,34
NE 33RD AVE - I-84 WB ENFR NE 33RD AVE,3,0,95,03-31-2022,spring,POINT (7656169.720026974 688143.0991836545),124.50677200348572,6573.9575617840455,mot-sec,25 mph-55 mph,0.32,unmarked,0,0,887.3949616747566,4.78381149430517,0.39650577038376006,8159.670885400386,103880.26539310008,6720.506249580624,12177.390978351132,0,0,0,0.0179585255178454,0,0,0,0.26932351728695847,0,1206.8253911678742,0.9237542617479092,3,2,40.74366543152521,224.09015987338864,156.21782665699192,12.097340900284786,105625.23042014244,7055.793979068259,17.242628619725096,4577.636480221429,42563.25726348747,40043.802177229736,0,3,5238.964601028014,4.413521775183975,11,9,45.83662361046586,244.46199258915124,582.817841201996,43.8902837443184,104304.17020213512,6845.418993473298,69.0296746501337,4153.274504364489,490880.04790238576,517106.59639537474,28213.187861654627,11,30170.8793907716,19.66528517736625,30,22,28.01126998417358,276.2929812075303,2531.479162748623,231.76117954006185,107938.03964492436,7391.368074754027,276.5652913207557,5103.985870355144,998898.2633176052,1265425.2478535776,1022435.0818695064,30
NE 33RD AVE -NE BROADWAY,4,152,96,03-31-2022,spring,POINT (7656195.824264375 688404.8470776014),171.35128673396065,9047.34793955312,pri-sec,25 mph-30 mph,0.88,signalized,0,0,887.3949616747566,3.373838481837306,0.24950414086559633,6901.865566902555,108968.57544470528,4680.7077206970425,12307.521344830426,1583.3481024263515,0,0,0.0666563801677004,1,887.3970330986189,0,0.23934287004940524,0,1516.5891677114014,1.0107477990176834,5,4,81.48733086305042,203.71832715762605,143.40508441725396,10.417430840229178,106726.20543732504,6826.676391740831,12.830676550289388,4360.073595421671,46113.50106147503,63823.71160514744,0,5,6866.661577653936,4.347358034548234,12,9,45.83662361046586,229.1831180523293,557.4643294482846,40.52922948722025,104833.44433566756,6732.74493643918,59.997310063385086,4065.573289106599,428209.8305718509,406998.08794793463,184185.61422658616,12,32083.566083999016,19.760669356704454,32,22,28.01126998417358,280.1126998417358,2543.1530628621003,217.28347437032423,111771.55350664274,7521.096809840254,252.05808196082063,4984.913672714551,1007874.4059826842,1274409.6400418151,955811.4371414982,32
NE 82ND AVE - E BURNSIDE ST ST,4,113,97,05-11-2022,spring,POINT (7669298.740400243 683550.8699607184),32.873945275407294,1735.744310541505,pri-ter,30 mph-30 mph,1,signalized,0,3,887.3949616747566,3.2984222915705024,0.15131169116223478,6722.18233183432,97094.99282670948,2585.6174960003664,24297.3748444968,0,7455.442637189812,0,0.07567130891426373,1,887.3970330986189,2662.191099295857,0.10346188780795867,0,385.39850206535414,1.2848208943827812,5,2,40.74366543152521,162.97466172610083,144.46293138126515,6.614303493802092,96674.14734278544,6751.038564396485,4.545023764279401,2561.7401178183786,0,292677.9912647863,0,5,1825.4119538507955,5.243574970146257,15,2,10.185916357881302,203.71832715762605,578.1174126133957,26.46022535127115,96635.13053408913,6753.319257840542,18.191080974782945,2559.6180262042076,33259.06716415143,437175.7384840524,0,15,10330.93905815579,18.342913347115495,52,9,11.459155902616464,255.92114849176772,2618.5308255568193,171.25604441559676,92407.5368062685,7822.229520712392,73.89416552631408,1909.410834789595,294153.48252669064,547717.5524471375,411343.3645630738,52
NE 82ND AVE - NE GLISAN ST ST,4,53,98,05-12-2022,spring,POINT (7669335.427436596 684868.7811895453),48.84323238659425,2578.922670012176,pri-sec,30 mph-30 mph,1,signalized,0,3,887.3949616747566,3.781419074991872,0.3346201907466395,7485.58639376735,85045.88643725903,2081.341106801375,24385.01580524301,2396.262354134562,3923.7498285221072,1503.771103200546,0.07565780878169048,1,887.3970330986189,2662.191099295857,0.10430088834868206,0,521.3945783720391,1.0863864475454388,6,1,20.371832715762604,183.34649444186343,166.7237798412574,15.174784344980544,84021.80495612662,7568.361598394106,4.63870344302261,2007.517231563444,33259.06716415143,109885.67939563582,239811.89429467815,6,1920.9609494436947,4.224411664213333,17,2,10.185916357881302,193.53241079974472,667.4530402327941,60.88197187983158,83933.74713528597,7574.263095284671,18.586372548191022,2001.039194865456,33259.06716415143,247667.0399678329,411343.3645630738,17,8305.671148002446,16.374933533318114,42,6,7.639437268410976,244.46199258915124,2713.0004864978737,209.10016323002156,84164.82452529945,7858.124172065708,74.19659575066268,1941.6070998679677,33259.06716415143,493547.4096606765,411343.3645630738,42
NE 82ND AVE - NE OREGON ST ST,3,23,99,05-17-2022,spring,POINT (7669356.593034482 685588.4115179206),26.019016376156625,1373.8040646610698,pri-res,20 mph-30 mph,1,unmarked,0,1,887.3949616747566,4.815254284192442,0.5478569998890417,8859.729913633773,67299.45439713214,1323.6650376244418,24463.6779871854,0,0,7744.196778571315,0.05680276190998661,0,0,887.3970330986189,0.1075240720263746,0,328.2427916219495,0.8405550789566186,5,0,0,142.60282901033824,208.637347673129,23.8060389356857,67289.56211961134,8837.65127047673,4.745666304846866,1321.2278179650948,0,37876.01279779963,374035.59032806713,5,1887.1116143575073,4.285835330889548,14,2,10.185916357881302,208.8112853365667,770.4740354799807,82.24210857991343,72420.33499092046,8383.94892965999,18.86383998095672,1579.784200860646,33259.06716415143,104314.32821644536,411343.3645630738,14,7647.861866856933,14.742596552950856,42,8,10.185916357881302,250.82819031282705,2565.1338230923498,212.10083399726912,82476.26851254374,7636.439863497259,75.16393832581956,1910.591162598214,89150.51926644631,403612.6375448039,411343.3645630738,42
